school,subject,batch,groupCode,groupName,majorCode,majorName,majorClass,riskCategory,plan26,reason
福州大学至诚学院,物理,本科批,812703,福州大学至诚学院03,23,食品科学与工程,食品科学与工程类,低接受度远缘方向,5,二梯队宽口径主体组中夹入低接受度远缘方向
福州大学至诚学院,物理,本科批,812703,福州大学至诚学院03,26,智能建造,土木类,土木建筑类,6,二梯队宽口径主体组中夹入土木建筑类
南昌理工学院,物理,本科批,817203,南昌理工学院03,26,智能建造,土木类,土木建筑类,2,二梯队宽口径主体组中夹入土木建筑类
南昌理工学院,物理,本科批,817203,南昌理工学院03,27,水利水电工程,水利类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
江西应用科技学院,物理,本科批,817303,江西应用科技学院03,07,宝石及材料工艺学,材料类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
南昌交通学院,物理,本科批,817803,南昌交通学院03,09,土木工程,土木类,土木建筑类,2,二梯队宽口径主体组中夹入土木建筑类
南昌交通学院,物理,本科批,817803,南昌交通学院03,10,铁道工程,土木类,土木建筑类,1,二梯队宽口径主体组中夹入土木建筑类
南昌航空大学科技学院,物理,本科批,818003,南昌航空大学科技学院03,16,焊接技术与工程,材料类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
南昌航空大学科技学院,物理,本科批,818003,南昌航空大学科技学院03,17,金属材料工程,材料类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
青岛滨海学院,物理,本科批,821103,青岛滨海学院03,16,新能源材料与器件,材料类,材料化工生化类,4,二梯队宽口径主体组中夹入材料化工生化类
烟台南山学院,物理,本科批,821202,烟台南山学院02,05,金属材料工程,材料类,材料化工生化类,5,二梯队宽口径主体组中夹入材料化工生化类
烟台南山学院,物理,本科批,821202,烟台南山学院02,06,纺织工程,纺织类,低接受度远缘方向,6,二梯队宽口径主体组中夹入低接受度远缘方向
烟台南山学院,物理,本科批,821202,烟台南山学院02,10,化学工程与工艺,化工与制药类,材料化工生化类,3,二梯队宽口径主体组中夹入材料化工生化类
烟台南山学院,物理,本科批,821202,烟台南山学院02,11,食品营养与健康,食品科学与工程类,低接受度远缘方向,6,二梯队宽口径主体组中夹入低接受度远缘方向
潍坊科技学院,物理,本科批,821304,潍坊科技学院04,09,化学工程与工艺,化工与制药类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
潍坊科技学院,物理,本科批,821304,潍坊科技学院04,11,土木工程,土木类,土木建筑类,2,二梯队宽口径主体组中夹入土木建筑类
青岛黄海学院,物理,本科批,821604,青岛黄海学院04,18,智能建造,土木类,土木建筑类,2,二梯队宽口径主体组中夹入土木建筑类
山东现代学院,物理,本科批,821704,山东现代学院04,19,土木工程,土木类,土木建筑类,2,二梯队宽口径主体组中夹入土木建筑类
山东协和学院,物理,本科批,821803,山东协和学院03,21,土木工程,土木类,土木建筑类,1,二梯队宽口径主体组中夹入土木建筑类
青岛工学院,物理,本科批,822503,青岛工学院03,22,土木工程,土木类,土木建筑类,3,二梯队宽口径主体组中夹入土木建筑类
青岛工学院,物理,本科批,822503,青岛工学院03,23,食品科学与工程,食品科学与工程类,低接受度远缘方向,5,二梯队宽口径主体组中夹入低接受度远缘方向
青岛工学院,物理,本科批,822503,青岛工学院03,24,食品质量与安全,食品科学与工程类,低接受度远缘方向,3,二梯队宽口径主体组中夹入低接受度远缘方向
青岛工学院,物理,本科批,822503,青岛工学院03,27,制药工程,化工与制药类,材料化工生化类,5,二梯队宽口径主体组中夹入材料化工生化类
青岛工学院,物理,本科批,822503,青岛工学院03,28,智能建造,土木类,土木建筑类,4,二梯队宽口径主体组中夹入土木建筑类
青岛农业大学海都学院,物理,本科批,822604,青岛农业大学海都学院04,12,食品科学与工程,食品科学与工程类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
青岛农业大学海都学院,物理,本科批,822604,青岛农业大学海都学院04,13,食品质量与安全,食品科学与工程类,低接受度远缘方向,3,二梯队宽口径主体组中夹入低接受度远缘方向
齐鲁理工学院,物理,本科批,822703,齐鲁理工学院03,27,生物工程,生物工程类,材料化工生化类,3,二梯队宽口径主体组中夹入材料化工生化类
齐鲁理工学院,物理,本科批,822703,齐鲁理工学院03,28,生物制药,生物工程类,材料化工生化类,3,二梯队宽口径主体组中夹入材料化工生化类
北京城市学院,物理,本科批,826003,北京城市学院03,23,土木工程,土木类,土木建筑类,1,二梯队宽口径主体组中夹入土木建筑类
北京科技大学天津学院,物理,本科批,829803,北京科技大学天津学院03,14,土木工程,土木类,土木建筑类,8,二梯队宽口径主体组中夹入土木建筑类
北京科技大学天津学院,物理,本科批,829803,北京科技大学天津学院03,15,智能建造,土木类,土木建筑类,8,二梯队宽口径主体组中夹入土木建筑类
北京科技大学天津学院,物理,本科批,829803,北京科技大学天津学院03,16,材料科学与工程,材料类,材料化工生化类,8,二梯队宽口径主体组中夹入材料化工生化类
北京科技大学天津学院,物理,本科批,829803,北京科技大学天津学院03,17,功能材料,材料类,材料化工生化类,6,二梯队宽口径主体组中夹入材料化工生化类
北京科技大学天津学院,物理,本科批,829803,北京科技大学天津学院03,18,环境工程,环境科学与工程类,低接受度远缘方向,6,二梯队宽口径主体组中夹入低接受度远缘方向
河北工程大学科信学院,物理,本科批,832002,河北工程大学科信学院02,10,土木工程,土木类,土木建筑类,2,二梯队宽口径主体组中夹入土木建筑类
河北工程大学科信学院,物理,本科批,832002,河北工程大学科信学院02,11,建筑环境与能源应用工程,土木类,土木建筑类,2,二梯队宽口径主体组中夹入土木建筑类
河北工程大学科信学院,物理,本科批,832002,河北工程大学科信学院02,12,给排水科学与工程,土木类,土木建筑类,2,二梯队宽口径主体组中夹入土木建筑类
河北工程大学科信学院,物理,本科批,832002,河北工程大学科信学院02,13,水利水电工程,水利类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
河北工程大学科信学院,物理,本科批,832002,河北工程大学科信学院02,14,化学工程与工艺,化工与制药类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
沧州交通学院,物理,本科批,832903,沧州交通学院03,28,土木工程,土木类,土木建筑类,2,二梯队宽口径主体组中夹入土木建筑类
沧州交通学院,物理,本科批,832903,沧州交通学院03,29,建筑环境与能源应用工程,土木类,土木建筑类,1,二梯队宽口径主体组中夹入土木建筑类
沧州交通学院,物理,本科批,832903,沧州交通学院03,32,化学工程与工艺,化工与制药类,材料化工生化类,1,二梯队宽口径主体组中夹入材料化工生化类
沧州交通学院,物理,本科批,832903,沧州交通学院03,33,制药工程,化工与制药类,材料化工生化类,1,二梯队宽口径主体组中夹入材料化工生化类
运城职业技术大学,物理,本科批,837902,运城职业技术大学02,03,建筑装饰工程,建筑设计类,土木建筑类,1,二梯队宽口径主体组中夹入土木建筑类
大连工程学院,物理,本科批,840202,大连工程学院02,26,土木工程,土木类,土木建筑类,1,二梯队宽口径主体组中夹入土木建筑类
大连工程学院,物理,本科批,840202,大连工程学院02,27,测绘工程,测绘类,测绘地质类,2,二梯队宽口径主体组中夹入测绘地质类
大连工程学院,物理,本科批,840202,大连工程学院02,28,地理空间信息工程,测绘类,测绘地质类,1,二梯队宽口径主体组中夹入测绘地质类
沈阳工学院,物理,本科批,840403,沈阳工学院03,16,动物医学,动物医学类,低接受度远缘方向,3,二梯队宽口径主体组中夹入低接受度远缘方向
沈阳城市建设学院,物理,本科批,840703,沈阳城市建设学院03,12,土木工程,土木类,土木建筑类,2,二梯队宽口径主体组中夹入土木建筑类
沈阳城市建设学院,物理,本科批,840703,沈阳城市建设学院03,13,建筑环境与能源应用工程,土木类,土木建筑类,3,二梯队宽口径主体组中夹入土木建筑类
长春工业大学人文信息学院,物理,本科批,844203,长春工业大学人文信息学院03,21,土木工程,土木类,土木建筑类,2,二梯队宽口径主体组中夹入土木建筑类
长春电子科技学院,物理,本科批,844302,长春电子科技学院02,08,服装设计与工程,纺织类,低接受度远缘方向,6,二梯队宽口径主体组中夹入低接受度远缘方向
吉林建筑科技学院,物理,本科批,844503,吉林建筑科技学院03,12,土木工程,土木类,土木建筑类,2,二梯队宽口径主体组中夹入土木建筑类
吉林建筑科技学院,物理,本科批,844503,吉林建筑科技学院03,13,智能建造,土木类,土木建筑类,2,二梯队宽口径主体组中夹入土木建筑类
长春科技学院,物理,本科批,844703,长春科技学院03,15,生物工程,生物工程类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
长春科技学院,物理,本科批,844703,长春科技学院03,16,动物科学,动物生产类,低接受度远缘方向,8,二梯队宽口径主体组中夹入低接受度远缘方向
哈尔滨华德学院,物理,本科批,847503,哈尔滨华德学院03,04,焊接技术与工程,材料类,材料化工生化类,5,二梯队宽口径主体组中夹入材料化工生化类
武汉东湖学院,物理,本科批,855004,武汉东湖学院04,40,生物制药,生物工程类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
武昌首义学院,物理,本科批,855204,武昌首义学院04,29,生物工程,生物工程类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
武昌首义学院,物理,本科批,855204,武昌首义学院04,30,智能建造,土木类,土木建筑类,2,二梯队宽口径主体组中夹入土木建筑类
武昌理工学院,物理,本科批,855303,武昌理工学院03,16,生物工程,生物工程类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
武昌理工学院,物理,本科批,855303,武昌理工学院03,17,生物制药,生物工程类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
武汉生物工程学院,物理,本科批,855403,武汉生物工程学院03,09,生物技术,生物科学类,材料化工生化类,5,二梯队宽口径主体组中夹入材料化工生化类
武汉生物工程学院,物理,本科批,855403,武汉生物工程学院03,10,生物工程,生物工程类,材料化工生化类,3,二梯队宽口径主体组中夹入材料化工生化类
武汉生物工程学院,物理,本科批,855403,武汉生物工程学院03,11,生物制药,生物工程类,材料化工生化类,5,二梯队宽口径主体组中夹入材料化工生化类
