current_key,legacy_key,status,confidence,group25,group26,common_count,add_count,remove_count,in_count,out_count,advice
历史|本科批|东北大学|东北大学01,历史|普通批|东北大学|东北大学01,26新增组/无25承接,低,,东北大学01,0,2,0,1,0,重点核对
物理|本科批|东北大学|东北大学04,物理|普通批|东北大学|东北大学04,延续调整,中低,东北大学02,东北大学04,1,2,1,0,0,重点核对
物理|本科批|东北大学|东北大学05,物理|普通批|东北大学|东北大学05,疑似对应/待核对,中低,东北大学03,东北大学05,5,18,16,0,0,重点核对
物理|本科批|东北大学|东北大学06,物理|普通批|东北大学|东北大学06,26新增组/无25承接,无,,东北大学06,0,1,0,0,0,重点核对
历史|本科批|辽宁大学|辽宁大学01,历史|普通批|辽宁大学|辽宁大学01,高度延续,高,辽宁大学01,辽宁大学01,6,1,0,0,0,常规核对
历史|本科批|辽宁大学|辽宁大学02,历史|普通批|辽宁大学|辽宁大学02,26新增组/无25承接,无,,辽宁大学02,0,1,0,0,0,重点核对
历史|本科批|辽宁大学|辽宁大学03,历史|普通批|辽宁大学|辽宁大学03,疑似对应/待核对,中低,辽宁大学03,辽宁大学03,0,1,1,0,0,重点核对
历史|本科批|辽宁大学|辽宁大学04,历史|普通批|辽宁大学|辽宁大学04,26新增组/无25承接,无,,辽宁大学04,0,1,0,0,0,重点核对
历史|本科批|辽宁大学|辽宁大学05,历史|普通批|辽宁大学|辽宁大学05,疑似对应/待核对,中低,辽宁大学02,辽宁大学05,0,1,1,0,0,重点核对
物理|本科批|辽宁大学|辽宁大学06,物理|普通批|辽宁大学|辽宁大学06,疑似对应/待核对,中低,辽宁大学07,辽宁大学06,0,1,1,0,0,重点核对
物理|本科批|辽宁大学|辽宁大学07,物理|普通批|辽宁大学|辽宁大学07,疑似对应/待核对,中低,辽宁大学08,辽宁大学07,0,1,1,1,1,重点核对
物理|本科批|辽宁大学|辽宁大学08,物理|普通批|辽宁大学|辽宁大学08,疑似对应/待核对,中低,辽宁大学08,辽宁大学08,0,1,1,1,1,重点核对
物理|本科批|辽宁大学|辽宁大学09,物理|普通批|辽宁大学|辽宁大学09,疑似对应/待核对,中低,辽宁大学05,辽宁大学09,0,1,1,0,0,重点核对
物理|本科批|辽宁大学|辽宁大学10,物理|普通批|辽宁大学|辽宁大学10,疑似对应/待核对,低,辽宁大学06,辽宁大学10,0,2,1,0,0,重点核对
物理|本科批|辽宁大学|辽宁大学11,物理|普通批|辽宁大学|辽宁大学11,延续调整,中高,辽宁大学09,辽宁大学11,6,2,1,0,0,常规核对
物理|本科批|中国医科大学|中国医科大学01,物理|普通批|中国医科大学|中国医科大学01,疑似对应/待核对,低,中国医科大学02,中国医科大学01,0,4,2,0,0,重点核对
物理|本科批|中国医科大学|中国医科大学02,物理|普通批|中国医科大学|中国医科大学02,由25大组拆分形成,中低,中国医科大学01,中国医科大学02,2,0,6,0,5,重点核对
物理|本科批|中国医科大学|中国医科大学03,物理|普通批|中国医科大学|中国医科大学03,疑似对应/待核对,低,中国医科大学01,中国医科大学03,2,1,6,0,5,重点核对
物理|本科批|中国医科大学|中国医科大学04,物理|普通批|中国医科大学|中国医科大学04,26新增组/无25承接,低,,中国医科大学04,0,1,0,1,0,重点核对
物理|本科批|沈阳药科大学|沈阳药科大学01,物理|普通批|沈阳药科大学|沈阳药科大学01,疑似对应/待核对,中低,沈阳药科大学02,沈阳药科大学01,0,1,1,0,0,重点核对
物理|本科批|沈阳药科大学|沈阳药科大学02,物理|普通批|沈阳药科大学|沈阳药科大学02,25小组并入26大组,中低,沈阳药科大学01,沈阳药科大学02,4,12,1,0,0,常规核对
物理|本科批|沈阳农业大学|沈阳农业大学01,物理|普通批|沈阳农业大学|沈阳农业大学01,高度延续,高,沈阳农业大学01,沈阳农业大学01,3,1,0,1,0,重点核对
物理|本科批|沈阳化工大学|沈阳化工大学01,物理|普通批|沈阳化工大学|沈阳化工大学01,延续调整,中高,沈阳化工大学01,沈阳化工大学01,3,3,0,0,0,常规核对
物理|本科批|沈阳化工大学|沈阳化工大学02,物理|普通批|沈阳化工大学|沈阳化工大学02,延续调整,中高,沈阳化工大学02,沈阳化工大学02,14,0,12,0,10,重点核对
物理|本科批|沈阳化工大学|沈阳化工大学03,物理|普通批|沈阳化工大学|沈阳化工大学03,由25大组拆分形成,中低,沈阳化工大学02,沈阳化工大学03,10,1,16,0,14,重点核对
物理|本科批|沈阳化工大学|沈阳化工大学04,物理|普通批|沈阳化工大学|沈阳化工大学04,26新增组/无25承接,低,,沈阳化工大学04,0,1,0,1,0,重点核对
历史|本科批|沈阳工业大学|沈阳工业大学01,历史|普通批|沈阳工业大学|沈阳工业大学01,高度延续,高,沈阳工业大学01,沈阳工业大学01,3,0,0,0,0,常规核对
物理|本科批|沈阳工业大学|沈阳工业大学02,物理|普通批|沈阳工业大学|沈阳工业大学02,高度延续,高,沈阳工业大学02,沈阳工业大学02,4,0,0,0,0,常规核对
物理|本科批|沈阳工业大学|沈阳工业大学03,物理|普通批|沈阳工业大学|沈阳工业大学03,高度延续,高,沈阳工业大学04,沈阳工业大学03,1,0,0,0,0,常规核对
物理|本科批|沈阳工业大学|沈阳工业大学04,物理|普通批|沈阳工业大学|沈阳工业大学04,高度延续,高,沈阳工业大学03,沈阳工业大学04,16,1,0,0,0,常规核对
物理|本科批|沈阳工业大学|沈阳工业大学05,物理|普通批|沈阳工业大学|沈阳工业大学05,26新增组/无25承接,无,,沈阳工业大学05,0,1,0,0,0,重点核对
历史|本科批|沈阳理工大学|沈阳理工大学01,历史|普通批|沈阳理工大学|沈阳理工大学01,延续调整,中高,沈阳理工大学01,沈阳理工大学01,2,1,1,0,0,常规核对
物理|本科批|沈阳理工大学|沈阳理工大学02,物理|普通批|沈阳理工大学|沈阳理工大学02,疑似对应/待核对,低,沈阳理工大学02,沈阳理工大学02,0,1,2,0,0,重点核对
物理|本科批|沈阳理工大学|沈阳理工大学03,物理|普通批|沈阳理工大学|沈阳理工大学03,疑似对应/待核对,中低,沈阳理工大学05,沈阳理工大学03,0,1,1,0,0,重点核对
物理|本科批|沈阳理工大学|沈阳理工大学04,物理|普通批|沈阳理工大学|沈阳理工大学04,高度延续,高,沈阳理工大学03,沈阳理工大学04,20,3,5,0,0,常规核对
物理|本科批|沈阳理工大学|沈阳理工大学05,物理|普通批|沈阳理工大学|沈阳理工大学05,高度延续,高,沈阳理工大学04,沈阳理工大学05,3,1,1,1,1,重点核对
物理|本科批|沈阳航空航天大学|沈阳航空航天大学01,物理|普通批|沈阳航空航天大学|沈阳航空航天大学01,高度延续,高,沈阳航空航天大学01,沈阳航空航天大学01,14,4,1,0,0,重点核对
物理|本科批|沈阳航空航天大学|沈阳航空航天大学02,物理|普通批|沈阳航空航天大学|沈阳航空航天大学02,疑似对应/待核对,中低,沈阳航空航天大学02,沈阳航空航天大学02,0,1,1,0,0,重点核对
物理|本科批|沈阳建筑大学|沈阳建筑大学01,物理|普通批|沈阳建筑大学|沈阳建筑大学01,疑似对应/待核对,中低,沈阳建筑大学01,沈阳建筑大学01,0,2,3,0,1,重点核对
物理|本科批|沈阳建筑大学|沈阳建筑大学02,物理|普通批|沈阳建筑大学|沈阳建筑大学02,疑似对应/待核对,中低,沈阳建筑大学02,沈阳建筑大学02,0,2,3,0,0,重点核对
物理|本科批|沈阳建筑大学|沈阳建筑大学03,物理|普通批|沈阳建筑大学|沈阳建筑大学03,疑似对应/待核对,低,沈阳建筑大学01,沈阳建筑大学03,0,1,3,0,2,重点核对
物理|本科批|沈阳建筑大学|沈阳建筑大学04,物理|普通批|沈阳建筑大学|沈阳建筑大学04,26新增组/无25承接,低,,沈阳建筑大学04,0,2,0,2,0,重点核对
物理|本科批|沈阳建筑大学|沈阳建筑大学05,物理|普通批|沈阳建筑大学|沈阳建筑大学05,延续调整,中低,沈阳建筑大学04,沈阳建筑大学05,9,7,4,1,1,重点核对
历史|本科批|鞍山师范学院|鞍山师范学院01,历史|普通批|鞍山师范学院|鞍山师范学院01,高度延续,高,鞍山师范学院01,鞍山师范学院01,4,1,0,0,0,常规核对
物理|本科批|鞍山师范学院|鞍山师范学院02,物理|普通批|鞍山师范学院|鞍山师范学院02,高度延续,高,鞍山师范学院02,鞍山师范学院02,4,1,0,0,0,常规核对
物理|本科批|沈阳医学院|沈阳医学院01,物理|普通批|沈阳医学院|沈阳医学院01,高度延续,高,沈阳医学院02,沈阳医学院01,5,0,1,0,0,常规核对
物理|本科批|沈阳医学院|沈阳医学院02,物理|普通批|沈阳医学院|沈阳医学院02,延续调整,中高,沈阳医学院03,沈阳医学院02,2,1,1,0,0,常规核对
物理|本科批|沈阳医学院|沈阳医学院03,物理|普通批|沈阳医学院|沈阳医学院03,疑似对应/待核对,中低,沈阳医学院04,沈阳医学院03,0,1,1,0,0,重点核对
历史|本科批|辽宁中医药大学|辽宁中医药大学01,历史|普通批|辽宁中医药大学|辽宁中医药大学01,疑似对应/待核对,中低,辽宁中医药大学01,辽宁中医药大学01,0,2,2,0,0,重点核对
物理|本科批|辽宁中医药大学|辽宁中医药大学02,物理|普通批|辽宁中医药大学|辽宁中医药大学02,疑似对应/待核对,中低,辽宁中医药大学04,辽宁中医药大学02,0,2,2,0,0,重点核对
物理|本科批|辽宁中医药大学|辽宁中医药大学03,物理|普通批|辽宁中医药大学|辽宁中医药大学03,疑似对应/待核对,中低,辽宁中医药大学03,辽宁中医药大学03,0,1,1,0,0,重点核对
物理|本科批|辽宁中医药大学|辽宁中医药大学04,物理|普通批|辽宁中医药大学|辽宁中医药大学04,疑似对应/待核对,低,辽宁中医药大学08,辽宁中医药大学04,0,1,2,0,1,重点核对
物理|本科批|辽宁中医药大学|辽宁中医药大学05,物理|普通批|辽宁中医药大学|辽宁中医药大学05,疑似对应/待核对,低,辽宁中医药大学06,辽宁中医药大学05,0,1,2,0,0,重点核对
物理|本科批|辽宁中医药大学|辽宁中医药大学06,物理|普通批|辽宁中医药大学|辽宁中医药大学06,疑似对应/待核对,中低,辽宁中医药大学07,辽宁中医药大学06,0,2,2,0,0,重点核对
物理|本科批|辽宁中医药大学|辽宁中医药大学07,物理|普通批|辽宁中医药大学|辽宁中医药大学07,26新增组/无25承接,低,,辽宁中医药大学07,0,3,0,1,0,重点核对
物理|本科批|辽宁工业大学|辽宁工业大学01,物理|普通批|辽宁工业大学|辽宁工业大学01,高度延续,高,辽宁工业大学01,辽宁工业大学01,9,1,0,1,0,重点核对
物理|本科批|沈阳体育学院|沈阳体育学院01,物理|普通批|沈阳体育学院|沈阳体育学院01,高度延续,高,沈阳体育学院01,沈阳体育学院01,4,0,0,0,0,常规核对
物理|本科批|沈阳体育学院|沈阳体育学院02,物理|普通批|沈阳体育学院|沈阳体育学院02,26新增组/无25承接,无,,沈阳体育学院02,0,1,0,0,0,重点核对
历史|本科批|沈阳师范大学|沈阳师范大学01,历史|普通批|沈阳师范大学|沈阳师范大学01,高度延续,高,沈阳师范大学01,沈阳师范大学01,2,0,0,0,0,常规核对
历史|本科批|沈阳师范大学|沈阳师范大学02,历史|普通批|沈阳师范大学|沈阳师范大学02,疑似对应/待核对,中低,沈阳师范大学02,沈阳师范大学02,0,2,2,0,0,重点核对
物理|本科批|沈阳师范大学|沈阳师范大学03,物理|普通批|沈阳师范大学|沈阳师范大学03,高度延续,高,沈阳师范大学03,沈阳师范大学03,2,0,0,0,0,常规核对
物理|本科批|沈阳师范大学|沈阳师范大学04,物理|普通批|沈阳师范大学|沈阳师范大学04,疑似对应/待核对,中低,沈阳师范大学04,沈阳师范大学04,0,1,1,0,0,重点核对
物理|本科批|沈阳师范大学|沈阳师范大学05,物理|普通批|沈阳师范大学|沈阳师范大学05,延续调整,中高,沈阳师范大学05,沈阳师范大学05,3,2,0,2,0,重点核对
历史|本科批|沈阳大学|沈阳大学01,历史|普通批|沈阳大学|沈阳大学01,26新增组/无25承接,无,,沈阳大学01,0,2,0,0,0,重点核对
物理|本科批|沈阳大学|沈阳大学02,物理|普通批|沈阳大学|沈阳大学02,延续调整,中高,沈阳大学02,沈阳大学02,2,1,1,0,0,常规核对
物理|本科批|沈阳大学|沈阳大学03,物理|普通批|沈阳大学|沈阳大学03,疑似对应/待核对,中低,沈阳大学03,沈阳大学03,0,1,1,1,1,重点核对
物理|本科批|沈阳大学|沈阳大学04,物理|普通批|沈阳大学|沈阳大学04,高度延续,高,沈阳大学04,沈阳大学04,7,1,2,0,0,常规核对
物理|本科批|沈阳大学|沈阳大学05,物理|普通批|沈阳大学|沈阳大学05,疑似对应/待核对,中低,沈阳大学05,沈阳大学05,0,1,1,1,1,重点核对
物理|本科批|沈阳大学|沈阳大学06,物理|普通批|沈阳大学|沈阳大学06,26新增组/无25承接,无,,沈阳大学06,0,1,0,0,0,重点核对
